year,species_code,sex,sex_desc,iss,nss,nhls
1990,21720,0,total_pre,123.02799119593635,493,29
1990,21720,1,male,64.69568523407014,220,26
1990,21720,2,female,82.81516697986525,273,28
1990,21720,4,total_post,109.41908810527943,493,29
1990,21720,12,female_male,158.62206583986173,493,29
1990,21740,0,total_pre,91.67432941834257,1065,38
1990,21740,1,male,63.734690799314095,503,35
1990,21740,2,female,80.34954847221198,560,35
1990,21740,4,total_post,86.19455185275856,1065,38
1990,21740,12,female_male,153.66516667949782,1063,38
1993,21720,0,total_pre,157.35394667668726,803,65
1993,21720,1,male,90.29761752650046,365,61
1993,21720,2,female,109.56609970139215,438,63
1993,21720,4,total_post,146.24165558464958,803,65
1993,21720,12,female_male,215.64096067334907,803,65
1993,21740,0,total_pre,134.84283873453313,1898,64
1993,21740,1,male,122.78345617573942,868,62
1993,21740,2,female,112.10299839219498,1007,58
1993,21740,4,total_post,136.28308798110686,1898,64
1993,21740,12,female_male,236.3622143396813,1875,64
1996,21720,0,total_pre,41.97098760224923,771,87
1996,21720,1,male,24.428011812584412,386,68
1996,21720,2,female,46.33208981896732,385,77
1996,21720,4,total_post,37.44467296982199,771,87
1996,21720,12,female_male,64.29720613481635,771,87
1996,21740,0,total_pre,47.96163079875339,1013,70
1996,21740,1,male,53.68680125279016,483,64
1996,21740,2,female,74.4587524247564,527,64
1996,21740,4,total_post,46.273990922515104,1013,70
1996,21740,12,female_male,132.5203143966521,1010,70
1999,21720,0,total_pre,193.73730062731957,664,66
1999,21720,1,male,101.88761056745345,296,54
1999,21720,2,female,128.27079119519811,368,59
1999,21720,4,total_post,187.99567466172158,664,66
1999,21720,12,female_male,248.33703658928047,664,66
1999,21740,0,total_pre,94.54015538348366,1191,114
1999,21740,1,male,54.04919229059467,525,88
1999,21740,2,female,102.90033975362233,584,100
1999,21740,4,total_post,86.23826286712689,1191,114
1999,21740,12,female_male,119.3014427596099,1109,106
2001,21720,0,total_pre,133.096101129106,733,149
2001,21720,1,male,97.99204262115066,353,117
2001,21720,2,female,88.03392169684147,380,122
2001,21720,4,total_post,119.39504689280496,733,149
2001,21720,12,female_male,198.3611926695834,733,149
2001,21740,0,total_pre,44.74493102291884,887,125
2001,21740,1,male,29.586031261260448,380,99
2001,21740,2,female,39.328697934919354,497,120
2001,21740,4,total_post,41.73801728817586,887,125
2001,21740,12,female_male,87.341308576741,877,124
2003,21720,0,total_pre,195.9831273452573,649,123
2003,21720,1,male,93.24879800864998,309,102
2003,21720,2,female,93.6178482089929,340,94
2003,21720,4,total_post,174.5720676628621,649,123
2003,21720,12,female_male,205.06300849196276,649,123
2003,21740,0,total_pre,173.14550493481642,1099,158
2003,21740,1,male,125.78696247440465,507,145
2003,21740,2,female,147.2401296960664,582,138
2003,21740,4,total_post,165.10441791363826,1099,158
2003,21740,12,female_male,299.5473687232131,1089,158
2005,21720,0,total_pre,79.08582434075429,450,82
2005,21720,1,male,57.015435180608705,216,65
2005,21720,2,female,52.31430120579072,234,65
2005,21720,4,total_post,80.16043609106448,450,82
2005,21720,12,female_male,119.39300911782487,450,82
2005,21740,0,total_pre,83.37379924741781,1469,171
2005,21740,1,male,145.65349025569176,615,155
2005,21740,2,female,178.3273823417014,839,162
2005,21740,4,total_post,84.72889376983233,1469,171
2005,21740,12,female_male,340.44596555708574,1454,171
2007,21720,0,total_pre,44.38370087922649,470,63
2007,21720,1,male,32.65928126976956,233,56
2007,21720,2,female,27.712518446101438,237,49
2007,21720,4,total_post,34.11380606188812,470,63
2007,21720,12,female_male,68.1657849809276,470,63
2007,21740,0,total_pre,94.67269232335505,1269,123
2007,21740,1,male,79.33215650506169,620,122
2007,21740,2,female,71.3501612894584,648,122
2007,21740,4,total_post,91.8883887106389,1269,123
2007,21740,12,female_male,163.25014018557067,1268,123
2009,21720,0,total_pre,20.228350998089482,536,96
2009,21720,1,male,52.86930905289836,256,77
2009,21720,2,female,69.2658994866474,278,81
2009,21720,4,total_post,17.431655556214263,536,96
2009,21720,12,female_male,129.82943427801462,534,95
2009,21740,0,total_pre,107.49458603867483,1559,190
2009,21740,1,male,92.77265022364995,684,164
2009,21740,2,female,109.72158923267578,870,176
2009,21740,4,total_post,102.16202632936226,1559,190
2009,21740,12,female_male,213.7777568360441,1554,190
2011,21720,0,total_pre,82.63564006447315,803,140
2011,21720,1,male,75.1577894037786,386,112
2011,21720,2,female,58.56792744175509,417,116
2011,21720,4,total_post,83.83617721841279,803,140
2011,21720,12,female_male,150.97920393105926,803,140
2011,21740,0,total_pre,122.40530153733454,1642,160
2011,21740,1,male,89.73351547297827,696,157
2011,21740,2,female,113.31942342284555,928,158
2011,21740,4,total_post,118.66775722776906,1642,160
2011,21740,12,female_male,220.11273229031397,1624,160
2013,21720,0,total_pre,77.26708458604999,907,133
2013,21720,1,male,53.51886409340266,439,110
2013,21720,2,female,77.27246774233954,468,115
2013,21720,4,total_post,73.34575298546613,907,133
2013,21720,12,female_male,136.15189846111187,907,133
2013,21740,0,total_pre,73.36008364517134,1557,147
2013,21740,1,male,66.80656720877346,763,146
2013,21740,2,female,69.19880364033135,784,144
2013,21740,4,total_post,72.40336407578393,1557,147
2013,21740,12,female_male,177.54976873821732,1547,147
2015,21720,0,total_pre,77.5221102831553,724,69
2015,21720,1,male,64.3212424906177,348,57
2015,21720,2,female,72.82275192352185,376,63
2015,21720,4,total_post,84.41578485788382,724,69
2015,21720,12,female_male,158.83987455365727,724,69
2015,21740,0,total_pre,91.42328631408107,1149,126
2015,21740,1,male,72.6346919801593,489,115
2015,21740,2,female,91.2807992405277,657,119
2015,21740,4,total_post,92.9058755844854,1149,126
2015,21740,12,female_male,181.41445057176188,1146,125
2017,21720,0,total_pre,59.514323321964916,325,67
2017,21720,1,male,32.031490870504825,149,64
2017,21720,2,female,45.72755388048458,176,66
2017,21720,4,total_post,54.0882614535732,325,67
2017,21720,12,female_male,84.59401546054734,325,67
2017,21740,0,total_pre,17.053831598264892,885,179
2017,21740,1,male,18.40837743956283,402,158
2017,21740,2,female,14.76374037780981,473,167
2017,21740,4,total_post,17.430926010011188,885,179
2017,21740,12,female_male,38.59874903944897,875,178
2019,21720,0,total_pre,56.0095021403755,487,95
2019,21720,1,male,38.90492769566919,238,92
2019,21720,2,female,44.843225829266274,249,91
2019,21720,4,total_post,53.198093917839394,487,95
2019,21720,12,female_male,92.89493144058947,487,95
2019,21740,0,total_pre,38.783130871433634,977,195
2019,21740,1,male,44.45686076813987,442,174
2019,21740,2,female,30.008578466104748,529,183
2019,21740,4,total_post,37.729297480652335,977,195
2019,21740,12,female_male,75.5593294925939,971,195
2021,21720,0,total_pre,93.10556581082975,570,115
2021,21720,1,male,51.63141597046111,254,113
2021,21720,2,female,82.03597315906835,316,113
2021,21720,4,total_post,85.49006866741877,570,115
2021,21720,12,female_male,146.46065160678705,570,115
2021,21740,0,total_pre,84.41284706624019,1329,242
2021,21740,1,male,75.955247644407,597,226
2021,21740,2,female,77.4492936166878,732,235
2021,21740,4,total_post,83.95277183187561,1329,242
2021,21740,12,female_male,172.56680483743366,1329,242
2023,21720,0,total_pre,293.6980011413149,1110,334
2023,21720,1,male,149.5153240614474,526,277
2023,21720,2,female,185.34830933727486,584,286
2023,21720,4,total_post,226.03553523854242,1110,334
2023,21720,12,female_male,365.9282368980557,1110,334
2023,21740,0,total_pre,148.8472969516112,1612,332
2023,21740,1,male,119.485194558842,725,306
2023,21740,2,female,156.05436604290946,887,320
2023,21740,4,total_post,148.18280704343329,1612,332
2023,21740,12,female_male,297.0809009490253,1612,332
