year,species_code,sex,sex_desc,iss,nss,nhls
1990,21720,0,total_pre,581.1696601206243,11364,275
1990,21720,1,male,419.262067366341,5509,273
1990,21720,2,female,482.4577916685615,5744,274
1990,21720,4,total_post,581.1696583756639,11364,275
1990,21720,12,female_male,899.1045360621266,11253,275
1990,21740,0,total_pre,426.32346733712654,42631,325
1990,21740,1,male,450.7373637131896,15014,302
1990,21740,2,female,643.0317000039818,20053,302
1990,21740,4,total_post,426.32346668351346,42631,325
1990,21740,12,female_male,1082.893811303856,35067,303
1993,21720,0,total_pre,945.0398052570918,17069,451
1993,21720,1,male,613.0394120248658,8298,431
1993,21720,2,female,663.5112146490505,8384,433
1993,21720,4,total_post,945.0398899039359,17069,451
1993,21720,12,female_male,1280.7671477923461,16682,450
1993,21740,0,total_pre,859.2226711314062,35185,456
1993,21740,1,male,470.9372258737493,14674,426
1993,21740,2,female,676.2029762737767,18847,429
1993,21740,4,total_post,859.2226621717921,35185,456
1993,21740,12,female_male,1091.6401218087212,33521,448
1996,21720,0,total_pre,299.0997950847897,11873,528
1996,21720,1,male,184.71470897079237,5816,458
1996,21720,2,female,372.5262618733821,6026,469
1996,21720,4,total_post,299.09979215251656,11873,528
1996,21720,12,female_male,461.3211228927123,11842,526
1996,21740,0,total_pre,132.96838334248696,46388,649
1996,21740,1,male,288.333949024138,17633,569
1996,21740,2,female,358.9854785374687,19470,573
1996,21740,4,total_post,132.96838349751184,46388,649
1996,21740,12,female_male,639.6265719346011,37103,627
1999,21720,0,total_pre,1412.1827728315686,7797,412
1999,21720,1,male,955.3739457602554,3888,349
1999,21720,2,female,1050.9629560202566,3857,369
1999,21720,4,total_post,1412.1826229975989,7797,412
1999,21720,12,female_male,1999.9299996246004,7745,411
1999,21740,0,total_pre,465.48563851328606,23400,554
1999,21740,1,male,253.36118955994175,10508,460
1999,21740,2,female,599.0385277469751,10934,490
1999,21740,4,total_post,465.4856267390006,23400,554
1999,21740,12,female_male,475.0568636420448,21442,527
2001,21720,0,total_pre,754.7810404802061,6258,280
2001,21720,1,male,506.60272146099203,3149,244
2001,21720,2,female,560.4447004614937,3083,249
2001,21720,4,total_post,754.7810378463976,6258,280
2001,21720,12,female_male,1055.4369696912431,6232,280
2001,21740,0,total_pre,96.22633831795125,20226,301
2001,21740,1,male,90.8545846715816,9117,231
2001,21740,2,female,86.278757822509,10253,257
2001,21740,4,total_post,96.22633852636982,20226,301
2001,21740,12,female_male,179.26915233428937,19370,283
2003,21720,0,total_pre,1704.376999378299,9029,478
2003,21720,1,male,1132.9997431112165,4522,426
2003,21720,2,female,1041.810383192472,4506,423
2003,21720,4,total_post,1704.3768824782578,9029,478
2003,21720,12,female_male,2166.966308649166,9028,478
2003,21740,0,total_pre,888.8175393363819,24904,491
2003,21740,1,male,766.6795518383145,10507,431
2003,21740,2,female,848.162219889217,12614,429
2003,21740,4,total_post,888.8175313089663,24904,491
2003,21740,12,female_male,1622.9153020132105,23121,485
2005,21720,0,total_pre,529.1601707712257,6480,466
2005,21720,1,male,431.921354196916,3150,398
2005,21720,2,female,377.34015403664966,3322,416
2005,21720,4,total_post,529.1601240937786,6480,466
2005,21720,12,female_male,808.7764351788899,6472,465
2005,21740,0,total_pre,397.2954138656242,26869,508
2005,21740,1,male,682.5414554890276,9019,405
2005,21740,2,female,842.8314844665965,10746,425
2005,21740,4,total_post,397.29540989015715,26869,508
2005,21740,12,female_male,1489.7277717366892,19765,476
2007,21720,0,total_pre,423.3066556462538,9054,476
2007,21720,1,male,370.3004053479002,4519,412
2007,21720,2,female,334.6578216314097,4510,415
2007,21720,4,total_post,423.30665084501186,9054,476
2007,21720,12,female_male,704.8042872411231,9029,472
2007,21740,0,total_pre,412.02359474958394,24078,549
2007,21740,1,male,323.24312958818916,9722,456
2007,21740,2,female,343.312501868949,11391,461
2007,21740,4,total_post,412.0236107841055,24078,549
2007,21740,12,female_male,670.3537514799834,21113,509
2009,21720,0,total_pre,106.33640068230882,17137,551
2009,21720,1,male,445.8535350500804,8384,497
