year,species_code,sex,sex_desc,iss,nss,nhls
2017,21740,12,female_male,236.18737140294309,11389,389
2019,21720,0,total_pre,442.79252646169556,3714,314
2019,21720,1,male,384.6185410860076,1839,253
2019,21720,2,female,353.57637286592865,1852,277
2019,21720,4,total_post,442.7925200065717,3714,314
2019,21720,12,female_male,734.9129579852106,3691,311
2019,21740,0,total_pre,356.6963394593805,16468,443
2019,21740,1,male,314.18181240572784,6980,382
2019,21740,2,female,498.0787423078558,8721,384
2019,21740,4,total_post,356.6963407718528,16468,443
2019,21740,12,female_male,790.7222075961282,15701,431
2021,21720,0,total_pre,1716.2561759240714,3996,321
2021,21720,1,male,1059.4220274333288,1934,271
2021,21720,2,female,1215.8295508293293,2062,294
2021,21720,4,total_post,1716.2563009113371,3996,321
2021,21720,12,female_male,2283.5554744359733,3996,321
2021,21740,0,total_pre,508.25934842742396,23075,420
2021,21740,1,male,413.9710180370903,10203,378
2021,21740,2,female,493.4875753650732,12139,378
2021,21740,4,total_post,508.2593485212017,23075,420
2021,21740,12,female_male,919.113244681556,22342,416
2023,21720,0,total_pre,2346.3607728963066,5328,348
2023,21720,1,male,1554.4842383275516,2598,301
2023,21720,2,female,1531.6628773475973,2725,316
2023,21720,4,total_post,2346.3606434600933,5328,348
2023,21720,12,female_male,3075.2852884356585,5323,348
2023,21740,0,total_pre,774.7405848495275,25363,432
2023,21740,1,male,617.3980204615552,9780,396
2023,21740,2,female,925.1140839018993,11327,401
2023,21740,4,total_post,774.7405815229284,25363,432
2023,21740,12,female_male,1496.0516168402125,21107,423
