year,species_code,sex,sex_desc,iss,nss,nhls
1996,21720,2,female,140.04575893655488,347,21
1996,21720,4,total_post,191.06504241763676,711,21
1996,21720,12,female_male,369.51208817335134,711,21
1996,21740,0,total_pre,421.6449133183797,1387,28
1996,21740,1,male,248.7022708232525,587,28
1996,21740,2,female,336.55376809454475,711,28
1996,21740,4,total_post,411.3266297417139,1387,28
1996,21740,12,female_male,576.5386185456451,1298,28
1997,21720,0,total_pre,258.6081093537438,719,36
1997,21720,1,male,202.73531932285331,353,33
1997,21720,2,female,154.39680142414178,347,36
1997,21720,4,total_post,203.10819940915783,719,36
1997,21720,12,female_male,360.4315532361298,700,36
1997,21740,0,total_pre,131.23462520203998,1193,35
1997,21740,1,male,124.06013125788593,524,31
1997,21740,2,female,165.25020234377723,579,34
1997,21740,4,total_post,125.9282567302331,1193,35
1997,21740,12,female_male,301.7779864078471,1103,35
1998,21720,0,total_pre,350.77018477811464,635,31
1998,21720,1,male,206.10382442505488,292,27
1998,21720,2,female,217.41004181915895,325,30
1998,21720,4,total_post,289.5496615484434,635,31
1998,21720,12,female_male,496.8506559877489,617,31
1998,21740,0,total_pre,397.08413509540156,1233,32
1998,21740,1,male,215.50871090741006,558,31
1998,21740,2,female,261.20603237640466,602,30
1998,21740,4,total_post,381.073899061866,1233,32
1998,21740,12,female_male,493.3882902052905,1160,31
1999,21720,0,total_pre,443.60007923558896,860,45
1999,21720,1,male,249.82110021360072,404,44
1999,21720,2,female,279.3027988519027,446,44
1999,21720,4,total_post,399.0624152812392,860,45
1999,21720,12,female_male,605.4865326173257,850,45
1999,21740,0,total_pre,332.0889277335774,1364,52
1999,21740,1,male,232.00898540466434,627,50
1999,21740,2,female,273.9101114485319,656,50
1999,21740,4,total_post,330.4360045311343,1364,52
1999,21740,12,female_male,534.7736137432545,1283,50
2000,21720,0,total_pre,264.27606729013553,860,38
2000,21720,1,male,233.20531864402986,414,36
2000,21720,2,female,190.44622541434435,434,37
2000,21720,4,total_post,235.35732285532987,860,38
2000,21720,12,female_male,459.8715811632793,848,38
2000,21740,0,total_pre,298.6011464989592,1545,54
2000,21740,1,male,218.63297136020398,690,48
2000,21740,2,female,208.904004897584,805,51
2000,21740,4,total_post,296.89024043826277,1545,54
2000,21740,12,female_male,449.79131011702816,1495,51
2001,21720,0,total_pre,315.9685812905166,920,53
2001,21720,1,male,345.1287049851505,472,52
2001,21720,2,female,221.06976991677732,448,49
2001,21720,4,total_post,304.5629701061352,920,53
2001,21720,12,female_male,602.2153541483273,920,53
2001,21740,0,total_pre,372.7632908757355,1573,59
2001,21740,1,male,300.90423609743283,725,55
2001,21740,2,female,290.20794918412986,813,57
2001,21740,4,total_post,368.6032999912004,1573,59
2001,21740,12,female_male,616.260359154821,1538,57
2002,21720,0,total_pre,470.7265913213042,870,47
2002,21720,1,male,369.38586208506376,415,43
2002,21720,2,female,360.285594307681,447,46
2002,21720,4,total_post,466.98548583313715,870,47
2002,21720,12,female_male,792.6489955090809,862,47
2002,21740,0,total_pre,427.46310228038067,1651,68
2002,21740,1,male,220.7981030873743,702,62
2002,21740,2,female,334.4913266523163,831,63
2002,21740,4,total_post,419.47344892324776,1651,68
2002,21740,12,female_male,554.1932110882161,1533,64
2003,21720,0,total_pre,273.9291094217127,1263,101
2003,21720,1,male,273.97811409410116,637,91
2003,21720,2,female,200.19596479546743,626,89
2003,21720,4,total_post,271.24062808484945,1263,101
2003,21720,12,female_male,503.43957118983565,1263,101
2003,21740,0,total_pre,310.09657178334203,1583,89
2003,21740,1,male,156.7665908240666,755,78
